MUNICIPIO_RESIDENCIA;NUM_CASOS;DATA;CodigoIBGE;URS;Micro;Macro
PIRAPORA;0;14/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;51;15/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;0;16/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;22;17/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;0;18/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;0;19/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;28;20/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;29;21/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;0;22/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;0;23/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;37;24/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;0;25/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAPORA;4;26/08/2020;315120;PIRAPORA;PIRAPORA;NORTE
PIRAUBA;1;13/05/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;18/05/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;22/05/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;28/05/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;2;26/06/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;02/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;08/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;10/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;12/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;15/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;16/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;6;17/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;18/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;19/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;2;20/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;21/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;22/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;23/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;2;24/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;25/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;26/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;27/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;28/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;29/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;6;30/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;31/07/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;01/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;02/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;03/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;04/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;05/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;2;06/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;07/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;08/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;09/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;10/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;11/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;12/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;13/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;14/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;15/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;16/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;17/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;18/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;19/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;20/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;21/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;22/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;23/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;24/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;0;25/08/2020;315130;UBA;UBA;SUDESTE
PIRAUBA;1;26/08/2020;315130;UBA;UBA;SUDESTE
PITANGUI;1;14/05/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;1;25/05/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;77;02/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;7;07/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;15/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;16/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;9;17/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;18/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;19/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;20/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;21/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;4;22/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;23/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;24/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;25/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;26/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;27/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;28/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;29/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;30/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;31/07/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;01/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;02/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;03/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;04/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;05/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;06/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;07/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;18;08/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;09/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;10/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;11/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;12/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;13/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;14/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;15/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;16/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;17/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;18/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;19/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;20/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;21/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;22/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;23/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;24/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;25/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PITANGUI;0;26/08/2020;315140;DIVINOPOLIS;PARA DE MINAS;OESTE
PIUMHI;2;13/04/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;04/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;05/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;11/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;2;16/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;2;18/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;19/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;21/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;3;22/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;2;23/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;24/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;26/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;2;27/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;28/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;4;29/06/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;3;01/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;5;02/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;9;03/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;3;04/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;3;05/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;07/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;5;08/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;4;09/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;5;10/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;4;11/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;4;12/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;5;14/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;9;15/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;7;16/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;7;17/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;6;18/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;6;19/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;20/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;21/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;22/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;4;23/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;9;24/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;6;25/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;4;26/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;27/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;2;28/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;5;29/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;7;30/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;10;31/07/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;4;01/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;3;02/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;03/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;04/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;2;05/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;11;06/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;11;07/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;8;08/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;13;09/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;10/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;10;11/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;7;12/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;15;13/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;11;14/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;3;15/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;6;16/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;17/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;2;18/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;19/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;20/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;23;21/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;5;22/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;1;23/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;24/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;0;25/08/2020;315150;PASSOS;PIUMHI;SUL
PIUMHI;4;26/08/2020;315150;PASSOS;PIUMHI;SUL
PLANURA;1;29/04/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;01/05/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;10/05/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;25/05/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;26/05/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;27/05/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;28/05/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;02/06/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;17/06/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;18/06/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;21/06/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;24/06/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;26/06/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;27/06/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;6;01/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;02/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;05/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;08/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;09/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;10/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;11/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;12/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;13/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;15/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;9;16/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;17/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;18/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;19/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;20/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;21/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;6;22/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;23/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;24/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;25/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;26/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;27/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;28/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;4;29/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;15;30/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;31/07/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;01/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;02/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;03/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;04/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;11;05/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;06/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;07/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;08/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;0;09/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;0;10/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;11/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;12/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;0;13/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;14/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;3;15/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;16/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;0;17/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;18/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;19/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;4;20/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;1;21/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;0;22/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;23/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;0;24/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;25/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
PLANURA;2;26/08/2020;315160;UBERABA;FRUTAL/ITURAMA;TRIANGULO DO SUL
POCO FUNDO;1;25/04/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;09/06/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;6;11/06/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;8;13/06/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;5;16/06/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;13;18/06/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;2;21/06/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;22/06/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;24/06/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;27/06/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;03/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;4;06/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;10/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;11/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;15/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;16/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;17/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;18/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;4;19/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;20/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;21/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;22/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;23/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;24/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;25/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;26/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;27/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;28/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;29/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;30/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;31/07/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;01/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;02/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;03/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;04/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;2;05/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;06/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;07/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;08/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;09/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;2;10/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;11/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;12/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;13/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;14/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;15/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;16/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;17/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;18/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;19/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;20/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;3;21/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;22/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;23/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;24/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;0;25/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCO FUNDO;1;26/08/2020;315170;ALFENAS;ALFENAS/MACHADO;SUL
POCOS DE CALDAS;1;20/03/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;1;10/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;1;13/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;1;15/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;1;16/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;4;17/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;2;22/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;4;23/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;2;28/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;1;29/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;2;30/04/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;2;02/05/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;3;05/05/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;2;07/05/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;1;14/05/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;5;20/05/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;2;21/05/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;5;23/05/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;2;25/05/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
POCOS DE CALDAS;7;26/05/2020;315180;POUSO ALEGRE;POCOS DE CALDAS;SUL
